file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\laboratorio-02-repositorios-java\.\repositories\jetlinks-community\jetlinks-components\common-component\src\main\java\org\jetlinks\community\config\verification\ConfigVerificationService.java,org.jetlinks.community.config.verification.ConfigVerificationService,basePathValidate/0,false,56,3,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,19,1,0,false
D:\laboratorio-02-repositorios-java\.\repositories\jetlinks-community\jetlinks-components\common-component\src\main\java\org\jetlinks\community\config\verification\ConfigVerificationService.java,org.jetlinks.community.config.verification.ConfigVerificationService,ConfigVerificationService/0,true,48,0,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\laboratorio-02-repositorios-java\.\repositories\jetlinks-community\jetlinks-components\common-component\src\main\java\org\jetlinks\community\config\verification\ConfigVerificationService.java,org.jetlinks.community.config.verification.ConfigVerificationService,doBasePathValidate/1[java.lang.Object],false,72,5,0,0,0,8,22,31,9,4,1,22,0,0,1,2,0,0,12,3,2,1,3,0,0,8,30,1,0,false
D:\laboratorio-02-repositorios-java\.\repositories\jetlinks-community\jetlinks-components\common-component\src\main\java\org\jetlinks\community\config\verification\ConfigVerificationService.java,org.jetlinks.community.config.verification.ConfigVerificationService,handleConfigSavedEvent/1[org.jetlinks.community.config.verification.EntitySavedEvent<org.jetlinks.community.config.entity.ConfigEntity>],false,62,2,0,0,0,1,10,3,0,2,1,10,0,0,0,0,0,0,2,0,0,0,0,0,0,2,10,1,0,false
D:\laboratorio-02-repositorios-java\.\repositories\jetlinks-community\jetlinks-manager\authentication-manager\src\main\java\org\jetlinks\community\auth\configuration\MenuProperties.java,org.jetlinks.community.auth.configuration.MenuProperties,isAllowAllMenu/1[org.jetlinks.community.auth.configuration.Authentication],false,35,1,1,1,0,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\laboratorio-02-repositorios-java\.\repositories\jetlinks-community\jetlinks-components\notify-component\notify-core\src\main\java\org\jetlinks\community\notify\rule\RuleNotifierProperties.java,org.jetlinks.community.notify.rule.RuleNotifierProperties,validate/0,false,84,0,1,1,0,1,2,5,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,1,0,false
D:\laboratorio-02-repositorios-java\.\repositories\jetlinks-community\jetlinks-components\notify-component\notify-core\src\main\java\org\jetlinks\community\notify\rule\RuleNotifierProperties.java,org.jetlinks.community.notify.rule.RuleNotifierProperties,createVariables/1[org.jetlinks.community.notify.rule.RuleData],false,65,2,1,0,1,2,4,7,1,1,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,1,0,false
D:\laboratorio-02-repositorios-java\.\repositories\jetlinks-community\jetlinks-components\notify-component\notify-core\src\main\java\org\jetlinks\community\notify\rule\RuleNotifierProperties.java,org.jetlinks.community.notify.rule.RuleNotifierProperties,"transformToVariables/2[java.lang.String,java.lang.Object]",false,74,1,2,1,1,3,5,7,1,1,2,5,0,0,0,1,0,0,1,0,1,0,1,0,0,0,14,2,1,false
D:\laboratorio-02-repositorios-java\.\repositories\jetlinks-community\jetlinks-components\notify-component\notify-core\src\main\java\org\jetlinks\community\notify\rule\RuleNotifierProperties.java,org.jetlinks.community.notify.rule.RuleNotifierProperties,initVariable/0,false,47,2,2,1,1,4,10,15,0,4,0,10,1,1,1,0,0,1,0,0,3,0,3,0,0,1,14,1,0,false
D:\laboratorio-02-repositorios-java\.\repositories\jetlinks-community\jetlinks-components\dashboard-component\src\main\java\org\jetlinks\community\dashboard\measurements\sys\MemoryInfo.java,org.jetlinks.community.dashboard.measurements.sys.MemoryInfo,getJvmNonHeapUsage/0,false,53,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,2,0,1,0,3,0,0,0,0,8,1,0,false
